"","Cp","AICc","GCV","BIC"
"(Intercept)",1.59174947316044,1.87022570003003,1.87022570003003,1.20300575872544
"X683665",0,0,0,0
"X684055",0.167426584601498,0.585993046105244,0.585993046105244,0
"X684057",0.837134501190416,2.41838855899453,2.41838855899453,0
"X684059",0,1.68129637058272,1.68129637058272,0
"X684062",0,0.169189580145189,0.169189580145189,0
"X684072",0,0,0,0
"X684681",2.01486880881786,6.8688709391518,6.8688709391518,0.366339783421429
"X687448",0.175867420718304,0,0,0.175867420718304
"X687562",0,0,0,0
"X687568",-0.377950034254254,-3.21257529116116,-3.21257529116116,0
"X687590",0.610935130409938,2.74920808684472,2.74920808684472,0.0763668913012423
"X687600",0.465992514173424,0.745588022677479,0.745588022677479,0.0931985028346848
"X687799",-1.86523774175853,-9.17696968945196,-9.17696968945196,-0.820704606373753
"X687804",0,0,0,0
"X687807",0,0.905399590230495,0.905399590230495,0
"X687814",0.63378462100351,1.64784001460912,1.64784001460912,0
"X687983",1.17713821293009,2.35427642586018,2.35427642586018,0
"X687997",0.0656238589877361,0.0656238589877361,0.0656238589877361,0.0656238589877361
"X688001",1.31107481302451,1.92805119562428,1.92805119562428,0.385610239124857
"X688006",0,0.683282949616629,0.683282949616629,0
"X688007",0.408285673142479,0.408285673142479,0.408285673142479,0
"X688010",0,0,0,0
"X688013",-0.155224826915363,-2.87165929793421,-2.87165929793421,0
"X688014",0,0,0,0
"X688018",0.475341907563785,0.713012861345678,0.713012861345678,0.158447302521262
"X688021",0.57490754567435,0.862361318511524,0.862361318511524,0.215590329627881
"X688023",0.106981016793215,0.106981016793215,0.106981016793215,0.106981016793215
"X688025",0,-1.13633025217753,-1.13633025217753,0
"X688026",0,-1.22704541963082,-1.22704541963082,0
"X688027",0,2.3210115763607,2.3210115763607,0
"X688031",0,-2.43190799262596,-2.43190799262596,0
"X688086",0,-0.220137298877411,-0.220137298877411,0
"X688121",0,3.32873100190097,3.32873100190097,0
"X713878",0.0733844443117111,3.52245332696214,3.52245332696214,0
"X724859",1.01791051001357,2.03582102002714,2.03582102002714,0
"X724863",0,-2.00167872742557,-2.00167872742557,0
"X724866",0,-1.38975881683801,-1.38975881683801,0
"X724872",0,0.719115540702111,0.719115540702111,0
"X735784",-0.527998608672073,0.703998144896098,0.703998144896098,-0.175999536224024
"X749711",0,0,0,0
"X749713",0,-1.97761449688112,-1.97761449688112,0
"X749715",-0.553617198582932,-1.88229847518197,-1.88229847518197,0
"X749716",0,0,0,0
"X753531",-0.76644638968191,-3.83223194840956,-3.83223194840956,-0.348384722582687
"X753532",0.628194310087409,2.19868008530593,2.19868008530593,0
"X753546",-0.0957186077130421,-1.62721633112171,-1.62721633112171,0
"X753547",-0.845683130029618,-2.45248107708589,-2.45248107708589,0
"X753548",0,-0.0830508429597754,-0.0830508429597754,0
"X753549",0,-0.585072964092803,-0.585072964092803,0
"X753551",0,-2.09291485408788,-2.09291485408788,0
"X753552",0,2.47145453947174,2.47145453947174,0
