"","Cp","AICc","GCV","BIC"
"1",-0.363244851492697,-0.342663114313775,-0.301399603273898,-0.503454578622296
"2",-0.23517275014053,-0.16843913365312,-0.115313309210586,-0.355927651756774
"3",-0.460333239495118,-0.45562064093423,-0.441909691693477,-0.447418777237786
"4",-0.0738999836241903,0.0753841619219051,0.168472090687224,-0.350133840700487
"5",-0.0850886143006627,0.0411411011758006,0.133983482320498,-0.31099710950067
"6",-0.271216745045216,-0.173874510032885,-0.137408650953564,-0.447439709122615
"7",-0.247696584794531,-0.224205130276654,-0.209328212129313,-0.407583981919691
"8",-0.129325414045652,-0.0424639637332053,0.0292981680286976,-0.297284199959064
"9",-0.422182391882399,-0.378453766862532,-0.371536269497789,-0.464247944398132
"10",-0.339961363485214,-0.302751663403977,-0.264183943862745,-0.449859637460857
"11",-0.139900028942074,-0.0743173251435881,-0.0142068267278663,-0.317529337683755
"12",-0.655221817607592,-0.689744391602731,-0.716345966732464,-0.504755785165545
"13",-0.469462372483298,-0.477996477013827,-0.496873177724908,-0.452828682335805
"14",-0.0324461216626375,0.0549104652552661,0.0716199960626694,-0.328097436827949
"15",-0.284481730922731,-0.28372875877149,-0.265893451364821,-0.326676098253856
"16",-0.353274747726198,-0.343333634096012,-0.330686470876853,-0.363639964354216
"17",-0.0882497323828302,-0.0461356181006161,-0.0151544314135815,-0.304236771485449
"18",-0.196027856653485,-0.142207045623916,-0.11604695192857,-0.357190202524591
"19",-0.643904704375252,-0.660586743450397,-0.668598835410405,-0.519698089624155
"20",-0.254424223165574,-0.253587957459053,-0.250522340446673,-0.295503146150812
"21",-0.715023362030612,-0.805427045254598,-0.842100152316259,-0.440671316807709
"22",-0.408541903268881,-0.427975325185334,-0.432644315733996,-0.363951563218873
"23",-0.474062423877679,-0.480821784973067,-0.484743100718524,-0.424025449324748
"24",-0.37579685604512,-0.385456793662041,-0.404841839056013,-0.333416357112019
"25",-0.231850736124179,-0.212942401164924,-0.207207618260387,-0.286992568911734
"26",-0.231850736124179,-0.212942401164924,-0.207207618260387,-0.286992568911734
"27",-0.41562992681641,-0.402907506087999,-0.385199575224228,-0.472566704762015
"28",-0.231850736124179,-0.212942401164924,-0.207207618260387,-0.286992568911734
"29",-0.231850736124179,-0.212942401164924,-0.207207618260387,-0.286992568911734
"30",-0.399757350987092,-0.41336515945399,-0.410052945300298,-0.376744309307642
"31",-0.365717964858413,-0.382933107920844,-0.368966083678422,-0.372268383301845
"32",-0.594548231168193,-0.640860278881779,-0.688535236264264,-0.464520186159896
"33",-0.398812238326817,-0.401847530268732,-0.403862621878183,-0.391777766036391
"34",-0.74459933684581,-0.743793925076654,-0.733228393934818,-0.6129606949767
