"","Cp","AICc","GCV","BIC"
"1",0.0964902882096937,0.148646898089812,0.188320048514024,-0.158744209742913
"2",-0.0778919183317504,-0.0185668685989432,0.0608758766037172,-0.241781900956691
"3",-0.342313422769086,-0.352796578978541,-0.371007747192801,-0.354888506337735
"4",-0.155639295999193,-0.15917292008123,-0.138158645243562,-0.284153219074976
"5",-0.350723529582091,-0.389356697721878,-0.433636063029293,-0.22245928216771
"6",-0.0781497580795529,-0.0549115053872264,-0.0177076759037798,-0.266087586899807
"7",-0.469157450862948,-0.491157374068628,-0.561742162327648,-0.379175691518253
"8",-0.19140594005959,-0.147593586962335,-0.162604208185038,-0.292951319048189
"9",-0.11608307750038,-0.0138562074258182,0.0502481005845518,-0.298358755331457
"10",-0.776840108712661,-0.828908446959979,-0.913252349352061,-0.501696452489574
"11",-0.68005409074539,-0.752634218476072,-0.826242936299367,-0.403447702733091
"12",0.0212140308399406,0.0866306979313803,0.181318271753226,-0.204598272361298
"13",0.310709673535228,0.444432933719799,0.589679943145057,-0.214902564125186
"14",0.107489767109425,0.1868588740865,0.280783780317228,-0.213618784401186
"15",-0.393191951708699,-0.402664043691443,-0.398410822066678,-0.348260030018878
"16",-0.321589490096864,-0.323008591578367,-0.351522166799865,-0.3496411968723
"17",0.190196359868372,0.254005602061028,0.310158312998206,-0.167242969744594
"18",-0.281569633002485,-0.282725510195511,-0.315881085591376,-0.317552969410195
"19",-0.163445113099717,-0.179476174484195,-0.177132903432337,-0.221161470689098
"20",-0.213674626680336,-0.196094893357278,-0.189188418630898,-0.259260122564175
"21",-0.440838555855996,-0.472023422817072,-0.48914873321951,-0.383239956943172
"22",-0.111661534976819,-0.0459127134203085,0.0327228086633577,-0.259804490732234
"23",0.0457004522331439,0.0544991141345091,0.0548568533220704,-0.142432312309476
"24",0.276117719947895,0.35259799354687,0.425723454934278,-0.138449387742831
"25",-0.350723529582091,-0.389356697721878,-0.433636063029293,-0.22245928216771
"26",-0.303011852969713,-0.350101303432485,-0.357638493376769,-0.272433816716805
