"","Cp","AICc","GCV","BIC"
"1",-1.05326449370361,-1.16407248575077,-1.2196258091438,-0.356319201098951
"2",-0.461913831533418,-0.490615051998107,-0.495651477702839,-0.353228342657417
"3",-0.635758861122292,-0.652399670131897,-0.666559422268196,-0.428300551518598
"4",-0.298745764323591,-0.282762499425598,-0.286098279682278,-0.363085147915213
"5",-0.314328720819281,-0.289334251605162,-0.282631779446982,-0.33446734952795
"6",-0.483997978511662,-0.52364715474536,-0.532907321145775,-0.2922159010646
"7",-0.631697472012633,-0.664063995357403,-0.694118682026768,-0.478995454926708
"8",-0.0629720249626565,-0.0477010155498805,-0.0426251218938151,-0.223983313920913
"9",-0.0664234123031161,-0.0326868306611848,-0.0127388981847959,-0.232285847062408
"10",-0.394525751939999,-0.364852799263714,-0.362305818624406,-0.389576100876799
"11",-0.779990852916901,-0.848524235687704,-0.882216533226106,-0.484056573303336
"12",-0.531664920468027,-0.531341437812038,-0.525169406927082,-0.461894920209443
"13",-0.664369959723727,-0.683198140390937,-0.682661937842058,-0.468509685062961
"14",-0.937970687988092,-1.04350195217735,-1.10578246345231,-0.412580815318508
"15",-0.340341685030837,-0.313565489622169,-0.296271935548413,-0.437081190518037
"16",-0.656631088096849,-0.675718639605541,-0.691714923497055,-0.506453425241677
"17",-0.194283213790978,-0.186480367115734,-0.184470954055439,-0.245182362002518
"18",-0.531664920468027,-0.531341437812038,-0.525169406927082,-0.461894920209443
"19",-0.466506940135435,-0.472013730026483,-0.46347046050223,-0.338052003590696
"20",-0.408142217891522,-0.421670609137957,-0.423033690086491,-0.393540809082863
"21",-0.813081927055727,-0.850180311709634,-0.880169611514487,-0.414917691147239
"22",-0.194283213790978,-0.186480367115734,-0.184470954055439,-0.245182362002518
"23",0.0862097986838576,0.122038534227518,0.131703810939414,-0.225774299823939
"24",-0.526272903571791,-0.560485132300621,-0.609915274907537,-0.350643512286997
"25",-0.339160675537244,-0.391115193415648,-0.416413813054982,-0.225305710738854
