"","x"
"1",-0.508072513277053
"2",-0.21048438717511
"3",-0.0498812962901587
"4",-0.497353446057296
"5",0.164751947165811
"6",-0.622460430493817
"7",-0.554412755020555
"8",-0.315761174215235
"9",-0.479074759228572
"10",-0.410295907260265
"11",-0.509636544680269
"12",-0.489835470960286
"13",-0.367949378291602
"14",-0.15050616260156
"15",-0.303841283664184
"16",-0.0815680222904769
"17",0.197222413022532
"18",-0.213869609713808
"19",0.310686651875611
"20",-0.538259105930327
"21",-0.899035473035372
"22",-0.598938861005877
"23",-0.469816712993487
"24",-0.14468214500218
"25",0.138684150380311
"26",-0.5486769493956
"27",-0.133133155825014
"28",0.0468575794065896
"29",-0.587459678255046
