"","x"
"1",0.0103578346106236
"2",-0.290948887343615
"3",-0.375304170790027
"4",-0.319817560681099
"5",-0.549736557857919
"6",-0.27891783899097
"7",-0.496461816091647
"8",-0.0778063714162022
"9",0.344431861072635
"10",-0.463683473598538
"11",-0.04346893048547
"12",-0.0170564899689642
"13",-0.725550416821727
"14",0.153426284807736
"15",-0.00101465693554154
"16",-0.160302607401659
"17",-0.219474067754902
"18",-0.310825598213647
"19",0.0950232958121233
"20",-0.0580906403502308
"21",-0.197689169517015
"22",-0.314059975068934
