"","x"
"1",-0.296223591059298
"2",-0.801084591022822
"3",-0.467352410032711
"4",-0.189462945386828
"5",-0.618193798066971
"6",0.481531541644324
"7",-0.495378140433975
"8",-0.0117532815380011
"9",-0.229398585270032
"10",-0.186212266846128
"11",-0.370219171513224
"12",-0.30270107741637
"13",-0.465230186968201
"14",-0.359198880191252
"15",-0.630185118054813
"16",-0.384187486228419
"17",-0.470292327564632
"18",-0.151504827697609
"19",-0.385975206470015
"20",0.0703017565009408
"21",-0.211328159634353
"22",-0.106442832434528
"23",-0.0936218755834944
"24",0.00053182011084435
"25",-0.193202839118488
"26",-0.0766457154039239
"27",-0.331262452649098
"28",-0.459160618121627
