"","drugs.i.","a"
"3","17-AAG",0.398354010816904
"4","AEW541",0.500753328978182
"5","AZD0530",0.434086747089641
"6","AZD6244",0.514168974120012
"7","Erlotinib",0.305088912764383
"8","Irinotecan",0.748459484309312
"9","L-685458",0.581997352977178
"10","Lapatinib",0.493502391924582
"11","LBW242",0.118231149397118
"12","Nilotinib",0.438755638672029
"13","Nutlin-3",0.102814981932791
"14","Paclitaxel",0.760022540426958
"15","Panobinostat",0.751170679621611
"16","PD-0325901",0.612349929439129
"17","PD-0332991",0.469558713604922
"18","PF2341066",0.57707542543382
"19","PHA-665752",0.23440355157287
"20","PLX4720",0.689923237873855
"21","RAF265",0.355403945787959
"22","Sorafenib",0.621270585086679
"23","TAE684",0.623100924679413
"24","TKI258",0.596488992409737
"25","Topotecan",0.735144667857725
"26","ZD-6474",0.199057658398714
