"","drugs.i.","a"
"3","17-AAG",0.593400241717254
"4","AEW541",0.462416451274637
"5","AZD0530",0.281610562621077
"6","AZD6244",0.585673475949778
"7","Erlotinib",0.67087480514531
"8","Irinotecan",0.616551821770841
"9","L-685458",0.480868046544985
"10","Lapatinib",0.469760139442321
"11","LBW242",0.257673377063971
"12","Nilotinib",0.673615943423072
"13","Nutlin-3",0.274733520238511
"14","Paclitaxel",0.582371169568148
"15","Panobinostat",0.750910527328801
"16","PD-0325901",0.548579551245402
"17","PD-0332991",0.394297265068621
"18","PF2341066",0.386003288607077
"19","PHA-665752",0.338824332785787
"20","PLX4720",0.245108986993883
"21","RAF265",0.564524263127035
"22","Sorafenib",0.384556710983277
"23","TAE684",0.458951245438309
"24","TKI258",0.34779479529309
"25","Topotecan",0.328220642024903
"26","ZD-6474",0.0484177830714886
