"","drugs.i.","a"
"3","17-AAG",0.410427355053377
"4","AEW541",0.548449851276861
"5","AZD0530",0.229651996709284
"6","AZD6244",0.629906290315533
"7","Erlotinib",0.376859895661089
"8","Irinotecan",0.501532377358444
"9","L-685458",0.550686317660392
"10","Lapatinib",0.428597459784141
"11","LBW242",0.15591544502298
"12","Nilotinib",0.544792058734324
"13","Nutlin-3",-0.0493001500202677
"14","Paclitaxel",0.689083183022525
"15","Panobinostat",0.666615160963279
"16","PD-0325901",0.625844909101169
"17","PD-0332991",0.317395279943599
"18","PF2341066",0.469345528740791
"19","PHA-665752",0.272940309730153
"20","PLX4720",0.413129775154199
"21","RAF265",0.501760707097527
"22","Sorafenib",0.0386386458887101
"23","TAE684",0.47618268136976
"24","TKI258",0.223664034532717
"25","Topotecan",0.45915948436513
"26","ZD-6474",0.510071756040221
