"","drugs.i.","a"
"3","17-AAG",0.51417325443867
"4","AEW541",0.4226153616971
"5","AZD0530",0.35154795600163
"6","AZD6244",0.700929565771581
"7","Erlotinib",0.465802503260755
"8","Irinotecan",0.680265944568381
"9","L-685458",0.588865466628615
"10","Lapatinib",0.478020320857088
"11","LBW242",-0.161393385471898
"12","Nilotinib",0.0978106613461452
"13","Nutlin-3",0.284377827260451
"14","Paclitaxel",0.397571440596404
"15","Panobinostat",0.765231979703415
"16","PD-0325901",0.682064475055846
"17","PD-0332991",0.702244321994715
"18","PF2341066",0.450139298672003
"19","PHA-665752",0.175711603193377
"20","PLX4720",0.72387262338053
"21","RAF265",0.33409301523865
"22","Sorafenib",0.223898759182341
"23","TAE684",0.424932495618391
"24","TKI258",0.476361713955037
"25","Topotecan",0.691618182715644
"26","ZD-6474",0.431490512038163
