"","x"
"1",0.125412196908366
"2",0.3023542498866
"3",0.0959211594773998
"4",-1.32612377026214
"5",-0.209414084309099
"6",0.380282535891662
"7",0.262156136867685
"8",-0.105502809409069
"9",-0.120961305369995
"10",-0.305553569329898
"11",-1.8826318381353
"12",-0.419875598967256
"13",-2.43952469523814
"14",1.06025441024369
"15",-0.611799915856512
"16",-1.109456924688
"17",-0.124084834408252
"18",-0.585209845364492
"19",0.0128395672990884
"20",0.594394621005241
"21",0.421827280043425
"22",-1.16868567864002
"23",0.173513163661224
"24",0.614173446590951
"25",-1.16019232628046
"26",0.567153842547232
"27",0.285466632855796
"28",0.224651566931272
"29",0.890975101544613
