"","Cp","AICc","GCV","BIC"
"1",-0.362886766369083,-0.864217209133218,-0.894792237786083,-0.165776957406989
"2",-0.130062383724251,0.00991558675381188,0.0307137047513564,-0.153108389559721
"3",-0.472900272998121,-0.89482704507477,-0.918141068700511,-0.308262344519785
"4",-0.322231788658097,-0.176909666875109,-0.185689461163582,-0.372038874922624
"5",0.146299818829172,0.419687149506368,0.427730255841792,-0.14773979117465
"6",0.0200497192908908,-0.137391436366612,-0.130069597392404,0.0322545380846385
"7",0.342888894025867,0.478542923932333,0.484225722510414,0.0528782446054816
"8",-0.123930271600256,-0.312860262855883,-0.318486591218791,-0.2155948417988
"9",-0.174568778073455,-0.145161834650769,-0.16106151370593,-0.230279573010982
"10",0.0305768505270896,0.329155809879702,0.3532805975156,-0.256323716954823
"11",-0.423368537729974,-0.889231886214078,-0.915099090648138,-0.281950370526132
"12",-0.209179579086463,0.352932932487025,0.386792745377167,-0.297038646291653
"13",-0.183549452135901,-0.0514436977177248,-0.05347860617567,-0.191258791557891
"14",-0.185752053215685,0.129231419748984,0.157476054662202,-0.307037680864126
"15",-0.405755852436571,-0.0782022596990992,-0.0447843638245375,-0.590435004056526
"16",0.105079556335186,0.279497842855112,0.269661311903551,-0.0886918655852686
"17",-0.533857500473293,-1.02365701816337,-1.06742086238427,-0.36032646271982
"18",-0.474698375888785,-0.637480439950824,-0.663644809291908,-0.473343404532708
"19",-0.0422416934306715,-0.0856033062115344,-0.0862918054149022,-0.240674143324435
"20",-0.505004069954848,-1.35425142371484,-1.40691257989297,-0.276968104536021
"21",-0.0338394745602686,0.270906743597408,0.306247877304418,-0.232868824822527
