"","x"
"1",0.139878363867777
"2",-1.7226980869056
"3",-1.4280432411104
"4",-0.358198732127021
"5",-2.10808742948516
"6",0.561247252679352
"7",-0.108870734053374
"8",0.14942594685998
"9",0.674252458409933
"10",-2.30928361899164
"11",-0.385648231371726
"12",-0.906046431844719
"13",0.839200810785058
"14",0.504655327899715
"15",-2.13353473445624
"16",-0.599075382123495
"17",-2.39109791448002
"18",-1.52524086602939
"19",-1.05262248134097
"20",0.260526010083384
"21",-0.487831137944531
"22",0.140795851495292
