"","Cp","AICc","GCV","BIC"
"1",-0.252041563311439,-0.0649914890253482,-0.0222533486092611,-0.253406790366672
"2",0.308711853229875,1.02294977150394,1.08356960888212,-0.0105536990787637
"3",-0.235522276247455,-0.391113424225779,-0.405231399702276,-0.408681846097082
"4",-0.447275960271821,-0.436471685564931,-0.413462568145335,-0.406120510773432
"5",-0.0989806962534878,0.193637947445223,0.213640303561018,-0.313115525956218
"6",0.198184226194328,0.667571130880289,0.703488178299731,-0.139384372808288
"7",-0.0437382404219069,0.218083146761309,0.231723907181305,-0.20294193090945
"8",-0.554395183956953,-0.576847795150405,-0.598279052168888,-0.510037009429197
"9",-0.587451048602783,-0.413645170546561,-0.399483203185698,-0.470494508510181
"10",-0.802931076469658,-1.14830868993493,-1.17330311041323,-0.699528298829367
"11",-0.857820659495947,-1.34203088318449,-1.34884878179891,-0.91105328565538
"12",-0.1386570281544,0.489485784873751,0.543678263632767,-0.404548048610879
"13",-1.93438101046764,-2.3821936874176,-2.42304600653038,-1.37459386314935
"14",-0.36313959345514,-0.835296923573521,-0.875077602307073,-0.224636277325377
"15",-0.815465366760711,-0.788186159971838,-0.775965279417323,-0.607452739308813
"16",-0.483959183717027,-0.764500486233408,-0.795647490024646,-0.384917716746573
"17",-0.054577677853493,0.128761437276547,0.106636854793915,-0.221879725083665
"18",-1.56016604004242,-2.30139233992114,-2.3416730247943,-1.13724807572085
"19",-0.763912543853378,-0.999963031579775,-1.06262847701224,-0.752784866448697
"20",-0.157970508102504,-0.26060459897715,-0.26217707388122,-0.0591445677252752
"21",-0.253583214732044,-0.0622940039861206,-0.0202355582743037,-0.196942592177557
"22",-1.25458714658422,-2.11615787359252,-2.11892942426303,-0.695709836710084
"23",-0.301600339869163,-0.129303665049995,-0.116800547379849,-0.337951776119962
"24",-0.750570563790289,-0.979520834596536,-0.991439132006308,-0.491061209298092
"25",-0.115096674243238,-0.320079466601867,-0.347483102345698,-0.246327336046322
"26",-0.484842786277556,-0.681504024988345,-0.689698017306758,-0.396128772887602
"27",-0.194084748552933,-0.613285324650632,-0.653995508597487,-0.40970949475572
"28",-0.593690729271279,-0.168627174632777,-0.147598216707838,-0.533650261608886
"29",-0.504387291306717,-0.638010281410906,-0.659557936129432,-0.409558947080637
