"","x"
"1",0.19397167018198
"2",0.227445916375391
"3",0.224932331483163
"4",0.221266924061265
"5",0.192806306691656
"6",0.207532265220826
"7",0.194392010689596
"8",0.189431114291976
"9",0.189687668476688
"10",0.191636010660433
"11",0.194677924689279
"12",0.184046808227417
"13",0.230010193792925
"14",0.223029861839598
"15",0.19896129490558
"16",0.187318536022439
"17",0.211022633565045
"18",0.227901558968136
"19",0.194912890273972
"20",0.188744671118746
"21",0.19218812978081
"22",0.203727777127268
"23",0.186910687926322
"24",0.185033729718772
"25",0.193420406971674
"26",0.192589869704262
"27",0.195696917487952
"28",0.185476118631458
"29",0.190645407829473
"30",0.195936549309378
"31",0.20120526129679
"32",0.193498594579382
"33",0.189654263778911
"34",0.230166281204659
"35",0.200784699665791
"36",0.189159704779434
"37",0.191237462299434
"38",0.188349936721183
"39",0.189677664470244
"40",0.189281721360467
"41",0.202008511795437
"42",0.195096752629985
"43",0.189905992740225
"44",0.212211736120815
"45",0.216683646855291
"46",0.216934646066913
"47",0.197904569824651
