"","x"
"1",0.217467780973608
"2",0.209083646248438
"3",0.209392573040141
"4",0.213039823289852
"5",0.223060474507034
"6",0.225116142687509
"7",0.219519734196808
"8",0.212500480693523
"9",0.24304698515662
"10",0.234962743847264
"11",0.249614265173083
"12",0.264142453675333
"13",0.256293306209454
"14",0.259046236875553
"15",0.253737574393609
"16",0.238631910035408
"17",0.23577260689506
"18",0.232050987818174
"19",0.260951284633736
"20",0.237256740427903
"21",0.229518435669076
"22",0.230510899993185
"23",0.210633608039435
"24",0.236437810158407
"25",0.217603097284483
"26",0.238443102976628
"27",0.234324199644426
"28",0.218112171285294
"29",0.213225676713045
"30",0.219040101390677
"31",0.257103186124599
"32",0.243848562228845
"33",0.237740309001942
"34",0.236126486223793
"35",0.245788883027476
"36",0.23199708211239
"37",0.223134197488944
"38",0.219125255069013
"39",0.240850639626731
"40",0.247935248219815
"41",0.244675660378934
"42",0.255413231686369
