"","x"
"1",0.209300724313694
"2",0.204543799729093
"3",0.199623575638488
"4",0.206773959372573
"5",0.206900658897286
"6",0.231098908880298
"7",0.207741616922302
"8",0.208864943676103
"9",0.242377148946185
"10",0.213117311809076
"11",0.236795363659899
"12",0.24480496099076
"13",0.206775890412493
"14",0.213861060961508
"15",0.214106522274487
"16",0.20926156680722
"17",0.212586305590835
"18",0.202472143816358
"19",0.215164621091645
"20",0.212753796405124
"21",0.206183426759914
"22",0.209862933468008
"23",0.212155696998856
"24",0.203535691528669
"25",0.226617319536889
"26",0.213175541046216
"27",0.211716008919599
"28",0.201687489591223
"29",0.208531932524652
"30",0.210588250835778
"31",0.208599126583098
"32",0.240588037729748
"33",0.205339198768339
"34",0.213463815614076
"35",0.212315109940188
"36",0.207572466575036
"37",0.232857896313857
