"","x"
"1",0.198954084915807
"2",0.207578842049193
"3",0.209492792600983
"4",0.206789175869285
"5",0.203646105488461
"6",0.204632537930671
"7",0.209168323225677
"8",0.233621868765321
"9",0.243324479644071
"10",0.241100989367959
"11",0.244624653424336
"12",0.214712091224161
"13",0.19886542632563
"14",0.208947108423581
"15",0.211863557268208
"16",0.214051899773339
"17",0.211031236221813
"18",0.221619319831737
"19",0.21220519387231
"20",0.201057439193795
"21",0.211311313941095
"22",0.209687087856659
"23",0.21877483059262
"24",0.210089905568968
"25",0.231835383069798
"26",0.20845359565536
"27",0.213659146530602
"28",0.206467351491319
"29",0.209266810553248
"30",0.207002455766811
"31",0.206300995783403
"32",0.20450588476313
"33",0.209998154486132
"34",0.224727706758791
"35",0.241079747277379
