"","x"
"1",0.230761093879571
"2",0.2079991913849
"3",0.245996732188283
"4",0.214742762792994
"5",0.203908442961973
"6",0.215215580692306
"7",0.235767485775544
"8",0.253441053754091
"9",0.245089603069456
"10",0.214428267155111
"11",0.212852778874392
"12",0.246583749821785
"13",0.206928977349939
"14",0.199781132229871
"15",0.202041724193364
"16",0.201267657069658
"17",0.217038616474483
"18",0.20347612750065
"19",0.206597555298064
"20",0.211605006408025
"21",0.20041070865521
"22",0.216701804379126
"23",0.20736383295832
"24",0.212670501787394
"25",0.214703145125588
"26",0.205652631773696
"27",0.20378133377881
"28",0.206123425030657
"29",0.256186408306883
"30",0.208532332664487
"31",0.205571525337255
"32",0.208365664288058
"33",0.229437868965009
"34",0.199188973342948
"35",0.215049168592665
"36",0.210781531109142
