"","x"
"1",0.205231042938193
"2",0.203565803316442
"3",0.207710280829367
"4",0.208005602483972
"5",0.203797326127013
"6",0.20174130305674
"7",0.243356941253264
"8",0.228767753387074
"9",0.197116917377373
"10",0.200214123237928
"11",0.226427422945506
"12",0.199702151264149
"13",0.228476239329055
"14",0.222699576299287
"15",0.242879082428511
"16",0.20764709919857
"17",0.205495525876447
"18",0.203882339857459
"19",0.226827807969315
"20",0.232046044456799
"21",0.200346254224481
"22",0.196151111112182
"23",0.204829247723436
"24",0.206767966062764
"25",0.205151913985065
"26",0.205824808461996
"27",0.222794421480072
"28",0.196090008166768
"29",0.203378044282246
"30",0.189747431904212
"31",0.199950926678355
"32",0.216890783665629
"33",0.223230467340091
