"","x"
"1",0.206179900145981
"2",0.203735653427782
"3",0.246024579088776
"4",0.212533959282445
"5",0.205624990327476
"6",0.244032601302561
"7",0.257935875496349
"8",0.218585879632029
"9",0.247372795522635
"10",0.212804880414081
"11",0.205984776616177
"12",0.211837238745355
"13",0.215021531219902
"14",0.205802705482479
"15",0.222280156910319
"16",0.203783379323665
"17",0.204439991596805
"18",0.259290024810542
"19",0.212740727038771
"20",0.20753673347931
"21",0.212276479370982
"22",0.214001866001142
"23",0.204685686463435
"24",0.215200310880713
"25",0.208425363748861
"26",0.244095434231525
"27",0.260303208440959
