"","x"
"1",0.217564796984478
"2",0.199508147049949
"3",0.200188217474223
"4",0.202478202220438
"5",0.219280083460519
"6",0.202245801190702
"7",0.219556880163407
"8",0.231719353959826
"9",0.234369204487742
"10",0.231707592789766
"11",0.210797916263671
"12",0.204100204544281
"13",0.206493035399156
"14",0.203722866674528
"15",0.203885952953938
"16",0.212622482297298
"17",0.210363184350037
"18",0.213513815479966
"19",0.195951417587597
"20",0.202816259135629
"21",0.214539320205416
"22",0.202807034752741
"23",0.19971639773954
"24",0.204207214174005
"25",0.197721536103561
"26",0.217207243767963
"27",0.216980435444726
"28",0.205398128197518
"29",0.199249807710076
"30",0.197877117142987
"31",0.214322470214489
"32",0.212772761014703
"33",0.207491680016274
"34",0.19986166162004
"35",0.222092340290062
"36",0.222733899445242
"37",0.22016955438951
"38",0.231224987506495
