"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1016",683665,-2.22355967367876,-0.697020946692097,-2.22355967367876
"4",2,"X1019",683665,-0.555162982793652,0.105902199542,-0.555162982793652
"5",3,"X1029",683665,-0.0409302557248488,-0.247057830109682,-0.0409302557248488
"6",4,"X1038",683665,-0.380632580858233,-0.374628602690827,-0.380632580858233
"7",5,"X104",683665,-2.17113131993137,-0.404229712004135,-2.17113131993137
"8",6,"X1059",683665,-1.47450807307727,-0.405923129412905,-1.47450807307727
"9",7,"X1061",683665,-0.0146847252851635,-0.396814526887694,-0.0146847252851635
"10",8,"X1192",683665,-0.289124186208649,-0.323971406717478,-0.289124186208649
"11",9,"X1219",683665,-0.251342634831712,-0.15236533517169,-0.251342634831712
"12",10,"X1248",683665,-3.28758997413382,-0.463317398778982,-3.28758997413382
"13",11,"X1377",683665,0.606859853671695,0.0255121440212987,0.606859853671695
"14",12,"X1502",683665,0.747085127620775,0.042937833221442,0.747085127620775
"15",13,"X173",683665,-0.0348900340064581,-0.181365487028315,-0.0348900340064581
"16",14,"X192",683665,0.685680726982405,-0.610734525669664,0.685680726982405
"17",15,"X196",683665,2.15714728274797,-0.690978918831441,2.15714728274797
"18",16,"X206",683665,0.534711911905016,-0.170692133228979,0.534711911905016
"19",17,"X221",683665,0.207558491761673,-0.268475280298854,0.207558491761673
"20",18,"X222",683665,-0.286664796308658,-0.308003729433262,-0.286664796308658
"21",19,"X229",683665,-0.332556152321359,-0.254039305194487,-0.332556152321359
"22",20,"X266",683665,1.10424462538871,-0.272413273538075,1.10424462538871
"23",21,"X310",683665,-0.487040812296095,-0.174930839909017,-0.487040812296095
"24",22,"X41",683665,-0.646709376391161,-0.495123578552034,-0.646709376391161
"25",23,"X63",683665,0.493377876427345,-0.228561918921143,0.493377876427345
"26",24,"X89",683665,0.288275310829133,-0.750244716702142,0.288275310829133
"27",25,"X91",683665,0.63689581242152,-0.0340172801743652,0.63689581242152
"28",1,"X1001",683667,2.61462769430089,-0.0384214932209552,2.61462769430089
