"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1016",683665,-2.22355967367876,-0.655172711204617,-2.22355967367876
"4",2,"X1019",683665,-0.555162982793652,-0.667226995683916,-0.555162982793652
"5",3,"X1029",683665,-0.0409302557248488,-0.100027524445715,-0.0409302557248488
"6",4,"X1038",683665,-0.380632580858233,-0.121589481539444,-0.380632580858233
"7",5,"X104",683665,-2.17113131993137,-0.00577756789327605,-2.17113131993137
"8",6,"X1059",683665,-1.47450807307727,0.0218206223954016,-1.47450807307727
"9",7,"X1061",683665,-0.0146847252851635,-0.555070150161788,-0.0146847252851635
"10",8,"X1142",683665,-0.8162212420509,0.0963838116395206,-0.8162212420509
"11",9,"X1192",683665,-0.289124186208649,-0.244241362676463,-0.289124186208649
"12",10,"X1219",683665,-0.251342634831712,-0.244480122566854,-0.251342634831712
"13",11,"X1248",683665,-3.28758997413382,-0.0529797137789887,-3.28758997413382
"14",12,"X1377",683665,0.606859853671695,-0.0780397823021817,0.606859853671695
"15",13,"X1502",683665,0.747085127620775,-0.300251183375789,0.747085127620775
"16",14,"X173",683665,-0.0348900340064581,-0.372673234435358,-0.0348900340064581
"17",15,"X192",683665,0.685680726982405,-0.319503203454703,0.685680726982405
"18",16,"X196",683665,2.15714728274797,-0.1399635832221,2.15714728274797
"19",17,"X206",683665,0.534711911905016,-0.493942947516758,0.534711911905016
"20",18,"X221",683665,0.207558491761673,-0.119658039331281,0.207558491761673
"21",19,"X222",683665,-0.286664796308658,-0.368590049213014,-0.286664796308658
"22",20,"X229",683665,-0.332556152321359,-0.047802189183268,-0.332556152321359
"23",21,"X256",683665,-0.849796242644306,-0.133339855659594,-0.849796242644306
"24",22,"X266",683665,1.10424462538871,-0.23495645797817,1.10424462538871
"25",23,"X310",683665,-0.487040812296095,-0.23495645797817,-0.487040812296095
"26",24,"X41",683665,-0.646709376391161,-0.284250969913627,-0.646709376391161
"27",25,"X59",683665,0.856407513302634,-0.100877104649979,0.856407513302634
"28",26,"X63",683665,0.493377876427345,-0.329216802668962,0.493377876427345
