"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1003",683665,-2.43319065415568,-0.403043688138374,-2.43319065415568
"4",2,"X1011",683665,-2.15416273159126,-0.237115966035711,-2.15416273159126
"5",3,"X1032",683665,-0.209875691715295,-0.445810056674751,-0.209875691715295
"6",4,"X1072",683665,0.253591726771108,-0.257153040596834,0.253591726771108
"7",5,"X1114",683665,1.56534145859535,-0.0149232847988993,1.56534145859535
"8",6,"X1194",683665,0.699348121619425,-0.226694725030521,0.699348121619425
"9",7,"X1203",683665,-0.247714670129246,-0.371424516296232,-0.247714670129246
"10",8,"X1230",683665,-0.841982104851601,-0.146350946815407,-0.841982104851601
"11",9,"X134",683665,-1.02355514474223,-0.340686524163394,-1.02355514474223
"12",10,"X136",683665,-1.35070867573431,-0.316361118675306,-1.35070867573431
"13",11,"X1375",683665,1.03489102515839,-0.2231824410449,1.03489102515839
"14",12,"X151",683665,0.107017487804269,-0.396663826499991,0.107017487804269
"15",13,"X170",683665,-0.848779031795716,-0.343408439687284,-0.848779031795716
"16",14,"X171",683665,-0.20633749971205,-0.369808168118161,-0.20633749971205
"17",15,"X177",683665,0.325102428693657,0.0777645810655711,0.325102428693657
"18",16,"X182",683665,-1.56909886449281,-0.560632102142793,-1.56909886449281
"19",17,"X186",683665,0.0920831474983209,-0.595738849102121,0.0920831474983209
"20",18,"X194",683665,-2.10352157729214,-0.545446093773599,-2.10352157729214
"21",19,"X235",683665,-0.976886114617232,0.225970648553304,-0.976886114617232
"22",20,"X252",683665,-0.786081059621173,-0.145846585001671,-0.786081059621173
"23",21,"X254",683665,-0.272811574844621,-0.328113785600383,-0.272811574844621
"24",22,"X301",683665,-0.438906557666744,-0.145846585001671,-0.438906557666744
"25",23,"X308",683665,-1.20479915231918,-0.205576016946989,-1.20479915231918
"26",24,"X328",683665,-2.10564520635997,-0.295836031896502,-2.10564520635997
"27",25,"X341",683665,1.12784965017282,-0.169147091820502,1.12784965017282
"28",26,"X344",683665,-0.86564650761054,-0.323992791091828,-0.86564650761054
