"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1",683665,0.139878363867777,0.0176822534380795,0.139878363867777
"4",2,"X1008",683665,-1.7226980869056,-0.401388048371821,-1.7226980869056
"5",3,"X1022",683665,-1.4280432411104,-0.0685610101228401,-1.4280432411104
"6",4,"X1066",683665,-0.358198732127021,-0.238590639476572,-0.358198732127021
"7",5,"X11",683665,-2.10808742948516,-0.355878163047847,-2.10808742948516
"8",6,"X1129",683665,0.561247252679352,-0.0507147407036839,0.561247252679352
"9",7,"X1170",683665,-0.108870734053374,-0.129539580988608,-0.108870734053374
"10",8,"X1175",683665,0.14942594685998,0.0975017182559965,0.14942594685998
"11",9,"X1371",683665,0.674252458409933,0.114498799997269,0.674252458409933
"12",10,"X1378",683665,0.738784119994125,0.118954870896658,0.738784119994125
"13",11,"X1494",683665,-2.30928361899164,-0.247770888585573,-2.30928361899164
"14",12,"X1527",683665,-0.385648231371726,-0.144065468209119,-0.385648231371726
"15",13,"X155",683665,-0.906046431844719,-0.621406510478834,-0.906046431844719
"16",14,"X17",683665,0.839200810785058,-0.100843711378077,0.839200810785058
"17",15,"X205",683665,0.504655327899715,-0.146345686828113,0.504655327899715
"18",16,"X208",683665,-2.13353473445624,-0.517714864581441,-2.13353473445624
"19",17,"X225",683665,-0.66050249936356,-0.594226640243734,-0.66050249936356
"20",18,"X226",683665,-0.599075382123495,-0.741961332157207,-0.599075382123495
"21",19,"X268",683665,-2.39109791448002,-0.756268975558488,-2.39109791448002
"22",20,"X286",683665,0.376310585380559,-0.16113185347688,0.376310585380559
"23",21,"X299",683665,-1.52524086602939,-0.568606430471285,-1.52524086602939
"24",22,"X312",683665,-1.05262248134097,-0.367668984833593,-1.05262248134097
"25",23,"X330",683665,-0.155767192537346,-0.567004379061584,-0.155767192537346
"26",24,"X35",683665,0.260526010083384,0.202376894977324,0.260526010083384
"27",25,"X55",683665,-0.487831137944531,-0.355878163047847,-0.487831137944531
"28",26,"X56",683665,0.140795851495292,-0.199265628961477,0.140795851495292
