"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1",683665,0.139878363867777,0.0103578346106236,0.139878363867777
"4",2,"X1008",683665,-1.7226980869056,-0.290948887343615,-1.7226980869056
"5",3,"X1022",683665,-1.4280432411104,-0.375304170790027,-1.4280432411104
"6",4,"X1066",683665,-0.358198732127021,-0.319817560681099,-0.358198732127021
"7",5,"X11",683665,-2.10808742948516,-0.549736557857919,-2.10808742948516
"8",6,"X1129",683665,0.561247252679352,-0.27891783899097,0.561247252679352
"9",7,"X1170",683665,-0.108870734053374,-0.496461816091647,-0.108870734053374
"10",8,"X1175",683665,0.14942594685998,-0.0778063714162022,0.14942594685998
"11",9,"X1371",683665,0.674252458409933,0.344431861072635,0.674252458409933
"12",10,"X1494",683665,-2.30928361899164,-0.463683473598538,-2.30928361899164
"13",11,"X1527",683665,-0.385648231371726,-0.04346893048547,-0.385648231371726
"14",12,"X155",683665,-0.906046431844719,-0.0170564899689642,-0.906046431844719
"15",13,"X17",683665,0.839200810785058,-0.725550416821727,0.839200810785058
"16",14,"X205",683665,0.504655327899715,0.153426284807736,0.504655327899715
"17",15,"X208",683665,-2.13353473445624,-0.00101465693554154,-2.13353473445624
"18",16,"X226",683665,-0.599075382123495,-0.160302607401659,-0.599075382123495
"19",17,"X268",683665,-2.39109791448002,-0.219474067754902,-2.39109791448002
"20",18,"X299",683665,-1.52524086602939,-0.310825598213647,-1.52524086602939
"21",19,"X312",683665,-1.05262248134097,0.0950232958121233,-1.05262248134097
"22",20,"X35",683665,0.260526010083384,-0.0580906403502308,0.260526010083384
"23",21,"X55",683665,-0.487831137944531,-0.197689169517015,-0.487831137944531
"24",22,"X56",683665,0.140795851495292,-0.314059975068934,0.140795851495292
"25",1,"X1008",683667,-1.24099431782445,0.346360197600674,-1.24099431782445
"26",2,"X1012",683667,-0.741932049961758,-0.171124213481772,-0.741932049961758
"27",3,"X1013",683667,-0.126396865688815,0.428066027671016,-0.126396865688815
"28",4,"X1019",683667,0.0668639433685767,0.237436656510886,0.0668639433685767
