"","drugs.i.","a"
"3","AEW541",0.682157786330426
"4","AZD0530",0.331774676983232
"5","AZD6244",0.753424861398595
"6","Erlotinib",0.489381456948568
"7","Irinotecan",0.888324479763243
"8","L-685458",0.519449859116718
"9","Lapatinib",0.154186965219444
"10","LBW242",0.207213990023202
"11","Nilotinib",0.270397581365606
"12","Nutlin-3",0.518722495287865
"13","Paclitaxel",0.335043502875883
"14","Panobinostat",0.429699259347515
"15","PD-0325901",0.520965071099069
"16","PD-0332991",0.405556444292497
"17","PF2341066",0.599562691672979
"18","PHA-665752",0.545986271910959
"19","PLX4720",0.172104079066832
"20","RAF265",0.529031504636888
"21","Sorafenib",0.806652614669869
"22","TAE684",0.499373013720827
"23","TKI258",0.624679907067044
"24","Topotecan",0.637947143165753
"25","X17-AAG",0.142694557827938
"26","ZD-6474",0.467093447694628
