"","drugs.i.","a"
"3","AEW541",0.417799109982593
"4","AZD0530",0.356030867592437
"5","AZD6244",0.75341264835696
"6","Erlotinib",0.615450532464295
"7","Irinotecan",0.860660813444139
"8","L-685458",0.358804334427499
"9","Lapatinib",0.276798154316847
"10","LBW242",0.422042801498996
"11","Nilotinib",0.435045216805847
"12","Nutlin-3",0.581392070451777
"13","Paclitaxel",0.675639013791242
"14","Panobinostat",0.462371083294014
"15","PD-0325901",0.575918196809974
"16","PD-0332991",0.264142870280912
"17","PF2341066",0.705493474514752
"18","PHA-665752",0.543011433721184
"19","PLX4720",0.134567572711954
"20","RAF265",0.597893388467892
"21","Sorafenib",0.482504095577345
"22","TAE684",0.736339803892473
"23","TKI258",0.618750718800651
"24","Topotecan",0.665550757312781
"25","X17-AAG",0.395049511275193
"26","ZD-6474",0.603078730336919
