"","drugs.i.","a"
"3","AEW541",0.547858274380697
"4","AZD0530",0.53431790665443
"5","AZD6244",0.56823529968966
"6","Erlotinib",0.459074053041839
"7","Irinotecan",0.811537229269078
"8","L-685458",0.441339671446615
"9","Lapatinib",0.231268963081636
"10","LBW242",0.338770589313257
"11","Nilotinib",0.645402742054122
"12","Nutlin-3",0.43332672177531
"13","Paclitaxel",0.675244625939558
"14","Panobinostat",0.533773674429988
"15","PD-0325901",0.426408684015016
"16","PD-0332991",0.538241324141822
"17","PF2341066",0.749365548854761
"18","PHA-665752",0.313290141476805
"19","PLX4720",0.0123171891440834
"20","RAF265",0.207444796155613
"21","Sorafenib",0.678447826320824
"22","TAE684",0.704208564847426
"23","TKI258",0.576188813939067
"24","Topotecan",0.571401605140533
"25","X17-AAG",0.461846060984861
"26","ZD-6474",0.515675672389903
