"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1001",683665,1.17508727890745,-0.528780275667756,1.17508727890745
"4",2,"X1006",683665,-1.85207931686916,-0.398006590157014,-1.85207931686916
"5",3,"X1060",683665,-1.21868543996223,-0.335494866225299,-1.21868543996223
"6",4,"X1091",683665,0.21947916891011,-0.280942863263255,0.21947916891011
"7",5,"X111",683665,0.428015440489647,0.0127534858780536,0.428015440489647
"8",6,"X1241",683665,0.138249522928855,0.0722793926163893,0.138249522928855
"9",7,"X1373",683665,0.179769765814216,0.151127430195846,0.179769765814216
"10",8,"X159",683665,-0.570664887120994,-0.0129877342718683,-0.570664887120994
"11",9,"X167",683665,-0.48045170087397,-0.247594084291044,-0.48045170087397
"12",10,"X200",683665,-2.12660699491455,-0.148629637221901,-2.12660699491455
"13",11,"X224",683665,-0.560327761811448,-0.1564880766773,-0.560327761811448
"14",12,"X273",683665,-1.31502405735375,0.0395554730724852,-1.31502405735375
"15",13,"X275",683665,-0.567814825618217,-0.181851675549437,-0.567814825618217
"16",14,"X283",683665,-2.7572932731188,0.0513909612533204,-2.7572932731188
"17",15,"X3",683665,-0.989942248659718,-0.683041842699817,-0.989942248659718
"18",16,"X305",683665,-0.564957758475098,-0.43753119325795,-0.564957758475098
"19",17,"X309",683665,0.176706963410453,-0.255946189373679,0.176706963410453
"20",18,"X32",683665,-0.500295129105103,-0.311189265366337,-0.500295129105103
"21",19,"X54",683665,-0.000745522148799596,-0.119062180033045,-0.000745522148799596
"22",20,"X62",683665,-0.105251596605537,-0.280942863263255,-0.105251596605537
"23",1,"X1026",683667,-0.693906641404749,-0.148022339984162,-0.693906641404749
"24",2,"X1047",683667,0.381353770720961,-0.110200465730034,0.381353770720961
"25",3,"X1069",683667,0.622220758402303,0.138627702027436,0.622220758402303
"26",4,"X1268",683667,0.798819793650892,0.0419527194368799,0.798819793650892
"27",5,"X186",683667,1.01908244670815,-0.100869612238703,1.01908244670815
"28",6,"X201",683667,-2.32951588243144,0.109383583835362,-2.32951588243144
