"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1001",683665,1.17508727890745,-0.333613441646373,1.17508727890745
"4",2,"X1006",683665,-1.85207931686916,-0.222426136823138,-1.85207931686916
"5",3,"X106",683665,-0.344332973670539,0.172174579395927,-0.344332973670539
"6",4,"X1060",683665,-1.21868543996223,-0.252550795017328,-1.21868543996223
"7",5,"X1091",683665,0.21947916891011,0.163974451526617,0.21947916891011
"8",6,"X111",683665,0.428015440489647,0.127553259079202,0.428015440489647
"9",7,"X1166",683665,-1.98367719646784,-0.229963365078087,-1.98367719646784
"10",8,"X1241",683665,0.138249522928855,-0.407322396553315,0.138249522928855
"11",9,"X1373",683665,0.179769765814216,0.144701581506978,0.179769765814216
"12",10,"X159",683665,-0.570664887120994,-0.160336366524895,-0.570664887120994
"13",11,"X167",683665,-0.48045170087397,-0.335183243565705,-0.48045170087397
"14",12,"X200",683665,-2.12660699491455,-0.320368582270475,-2.12660699491455
"15",13,"X224",683665,-0.560327761811448,-0.35777501904497,-0.560327761811448
"16",14,"X273",683665,-1.31502405735375,-0.300051816817525,-1.31502405735375
"17",15,"X275",683665,-0.567814825618217,-0.425378277119561,-0.567814825618217
"18",16,"X283",683665,-2.7572932731188,-0.205632082102998,-2.7572932731188
"19",17,"X3",683665,-0.989942248659718,-0.098964694199393,-0.989942248659718
"20",18,"X305",683665,-0.564957758475098,-0.178692336814149,-0.564957758475098
"21",19,"X309",683665,0.176706963410453,-0.178692336814149,0.176706963410453
"22",20,"X32",683665,-0.500295129105103,-0.222334887696715,-0.500295129105103
"23",21,"X331",683665,-0.816086608866775,-0.187394260032001,-0.816086608866775
"24",22,"X332",683665,0.463137841453013,-0.205632082102998,0.463137841453013
"25",23,"X54",683665,-0.000745522148799596,-0.0591418505587254,-0.000745522148799596
"26",24,"X62",683665,-0.105251596605537,-0.274993740438723,-0.105251596605537
"27",25,"X83",683665,-1.09361603013522,-0.219613083848558,-1.09361603013522
"28",1,"X1026",683667,-0.693906641404749,0.258955204607604,-0.693906641404749
