"","X","DRUG_ID","COSMIC_ID","IC50_Normal","dd_predict...2.","dd_real...2."
"1",NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA
"3",1,"X1001",683665,1.17508727890745,-0.231062405483774,1.17508727890745
"4",2,"X1006",683665,-1.85207931686916,0.0635650978600639,-1.85207931686916
"5",3,"X106",683665,-0.344332973670539,0.231823748343449,-0.344332973670539
"6",4,"X1060",683665,-1.21868543996223,-0.58975223334425,-1.21868543996223
"7",5,"X1091",683665,0.21947916891011,0.294680250795068,0.21947916891011
"8",6,"X111",683665,0.428015440489647,0.680599157430546,0.428015440489647
"9",7,"X1166",683665,-1.98367719646784,-0.638664013195358,-1.98367719646784
"10",8,"X1241",683665,0.138249522928855,-0.287204451643955,0.138249522928855
"11",9,"X1373",683665,0.179769765814216,-0.176793876165137,0.179769765814216
"12",10,"X159",683665,-0.570664887120994,-0.500840812447696,-0.570664887120994
"13",11,"X167",683665,-0.48045170087397,-0.551461055882949,-0.48045170087397
"14",12,"X200",683665,-2.12660699491455,-0.156973359932316,-2.12660699491455
"15",13,"X224",683665,-0.560327761811448,-0.141716422709921,-0.560327761811448
"16",14,"X273",683665,-1.31502405735375,-0.37460340874284,-1.31502405735375
"17",15,"X275",683665,-0.567814825618217,-0.0502452976312481,-0.567814825618217
"18",16,"X283",683665,-2.7572932731188,-0.0663767253589083,-2.7572932731188
"19",17,"X3",683665,-0.989942248659718,0.559638699305684,-0.989942248659718
"20",18,"X305",683665,-0.564957758475098,-0.178168168643797,-0.564957758475098
"21",19,"X309",683665,0.176706963410453,-0.178168168643797,0.176706963410453
"22",20,"X32",683665,-0.500295129105103,-0.0690107821182289,-0.500295129105103
"23",21,"X331",683665,-0.816086608866775,-0.410284894266018,-0.816086608866775
"24",22,"X332",683665,0.463137841453013,-0.0663767253589083,0.463137841453013
"25",23,"X54",683665,-0.000745522148799596,-0.392905562394445,-0.000745522148799596
"26",24,"X62",683665,-0.105251596605537,-0.516093624704879,-0.105251596605537
"27",25,"X83",683665,-1.09361603013522,-0.328849520700545,-1.09361603013522
"28",1,"X1026",683667,-0.693906641404749,-0.18732859584003,-0.693906641404749
